Title,Section,call_number,MinCredit,MaxCredit,MaxEnrollment,Cur_Enroll,Status,StartDate,EndDate,Instructor,Term,Meeting_day,start_time,end_time,site,Building,Room,Activity,control,Argument,value,Operator 
Thesis in Materials (MS),MT 900A,12627,1,10,0,1,C,2019-08-26Z,2019-12-20Z,Zhang X,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Rsrch in Materials (PHD),MT 960A,11515,1,60,999,3,O,2019-08-26Z,2019-12-20Z,Libera M,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Rsrch in Materials (PHD),MT 960B,12294,1,60,999,0,O,2019-08-26Z,2019-12-20Z,Besser R,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Rsrch in Materials (PHD),MT 960C,12295,1,60,999,2,O,2019-08-26Z,2019-12-20Z,Lee W,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Rsrch in Materials (PHD),MT 960D,12296,1,60,999,1,O,2019-08-26Z,2019-12-20Z,Lee S,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Rsrch in Materials (PHD),MT 960E,12297,1,60,999,1,O,2019-08-26Z,2019-12-20Z,Du H,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Rsrch in Materials (PHD),MT 960F,12488,1,12,0,1,C,2019-08-26Z,2019-12-20Z,Kim J,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Rsrch in Materials (PHD),MT 960G,12495,1,12,0,1,C,2019-08-26Z,2019-12-20Z,Kalyon D,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Rsrch in Materials (PHD),MT 960H,12569,1,60,0,1,C,2019-08-26Z,2019-12-20Z,Tian F,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Intro to Nanotechnology,NANO200A,11516,3,3,25,6,O,2019-08-26Z,2019-12-20Z,Yang E,2019F,R,10:25:00Z,12:15:00Z,Castle Point,BC,212,LEC,NA,,,
Intro to Quantum Mechanics,NANO553A,11517,3,3,0,0,O,2019-08-26Z,2019-12-20Z,Whittaker E,2019F,T,10:00:00Z,11:15:00Z,Castle Point,GS,121,LEC,NA,NA,NA,NA
Intro Nanoscale Sci & Tech,NANO600A,11518,3,3,10,0,X,2019-08-26Z,2019-12-20Z,Fisher F,2019F,T,10:25:00Z,12:15:00Z,Castle Point,,,LEC,NA,,,
Bio/Nano Photonics,NANO695A,11519,3,3,0,0,X,2019-08-26Z,2019-12-20Z,Tian F,2019F,M,8:00:00Z,10:45:00Z,Castle Point,,,LEC,NA,,,
Seminar in Nanotechnology,NANO700A,11520,0,0,8,1,O,2019-08-26Z,2019-12-20Z,Lee S,2019F,W,7:00:00Z,7:50:00Z,Castle Point,,,SEM,NA,,,
Engineering Design VII,NE 423A,11521,3,3,100,4,O,2019-08-26Z,2019-12-20Z,Datla R,2019F,TR,10:30:00Z,12:20:00Z,Castle Point,D,231,L/L,NA,,,
Engineering Design VII,NE 423X4,12529,3,3,30,2,O,2019-08-26Z,2019-12-20Z,Furth M,2019F,TR,10:30:00Z,12:20:00Z,Castle Point,,,L/L,NA,,,
Research in NE I,NE 498A,11524,3,3,10,1,O,2019-08-26Z,2019-12-20Z,Furth M,2019F,TBA,NA,NA,Castle Point,,,LEC,NA,,,
Research in NE I,NE 498B,12557,3,3,0,2,C,2019-08-26Z,2019-12-20Z,DeLorme M,2019F,TBA,NA,NA,Castle Point,,,LEC,NA,,,
Probability for Telecom Managers,NIS 505WS,12089,3,3,0,0,X,2019-08-26Z,2019-12-20Z,Brantle T,2019F,TBA,NA,NA,WS,OFF,WEB,LEC,NA,,,
Computer Architecture,NIS 514A,12269,3,3,0,0,O,2019-08-26Z,2019-12-20Z,Peyrovian R,2019F,T,11:30:00Z,14:00:00Z,Castle Point,P,216,LEC,NA,,CS  570,
Computer Architecture,NIS 514WS,12044,3,3,0,0,O,2019-08-26Z,2019-12-20Z,Peyrovian R,2019F,TBA,NA,NA,WS,OFF,WEB,LEC,NA,,CS  570,
"Wireless Net:Arch, Prot & Stand",NIS 582WS,12056,3,3,0,0,O,2019-08-26Z,2019-12-20Z,Yao Y,2019F,TBA,NA,NA,WS,OFF,WEB,LEC,NA,NA,NA,NA
Wireless Communications,NIS 583A,11526,3,3,0,0,X,2019-08-26Z,2019-12-20Z,Winters J,2019F,R,8:30:00Z,11:00:00Z,Castle Point,,,LEC,NA,NA,NA,NA
Wireless Systems Security,NIS 584WS,12059,3,3,0,2,O,2019-08-26Z,2019-12-20Z,McNair B,2019F,TBA,NA,NA,WS,OFF,WEB,LEC,NA,NA,NA,NA
Applied Data Struct. & Algor.,NIS 593A,11527,3,3,0,1,O,2019-08-26Z,2019-12-20Z,Kruger D,2019F,T,8:30:00Z,11:00:00Z,Castle Point,X,106,LEC,NA,NA,NA,NA
Applied Data Struct. & Algor.,NIS 593B,11528,3,3,0,2,O,2019-08-26Z,2019-12-20Z,Kruger D,2019F,T,14:30:00Z,17:00:00Z,Castle Point,M,103,LEC,NA,NA,NA,NA
Curricular Practical Training,NIS 599A,11529,1,3,0,0,O,2019-08-26Z,2019-12-20Z,Tavassolian N,2019F,TBA,NA,NA,Castle Point,OFF,TBA,PRA,NA,,,
Applied Discrete Mathematics,NIS 602A,11530,3,3,0,0,O,2019-08-26Z,2019-12-20Z,Subbalakshmi K,2019F,R,11:30:00Z,14:00:00Z,Castle Point,BC,310,LEC,NA,,,
Prob & Stochastic Proc. I,NIS 605A,11531,3,3,0,0,C,2019-08-26Z,2019-12-20Z,Tavassolian N,2019F,F,8:00:00Z,10:30:00Z,Castle Point,BC,320,LEC,NA,,,
Prob & Stochastic Proc. I,NIS 605WS,12064,3,3,0,1,O,2019-08-26Z,2019-12-20Z,Djuknic G,2019F,TBA,NA,NA,WS,OFF,WEB,LEC,NA,,,
Applied Modeling & Optimization,NIS 608A,11532,3,3,0,0,O,2019-08-26Z,2019-12-20Z,Chandramouli R,2019F,R,11:30:00Z,14:00:00Z,Castle Point,BC,319,LEC,NA,,,
Communications Theory,NIS 609A,11533,3,3,0,0,O,2019-08-26Z,2019-12-20Z,Banan Sadeghian,2019F,M,11:00:00Z,13:30:00Z,Castle Point,B,715,LEC,NA,,,
Process Innovation & Management,NIS 630A,11534,3,3,0,1,O,2019-08-26Z,2019-12-20Z,Stohr E,2019F,T,14:30:00Z,17:00:00Z,Castle Point,BC,220,LEC,NA,,,
Process Innovation & Management,NIS 630B,11535,3,3,0,0,O,2019-08-26Z,2019-12-20Z,Huang W,2019F,T,14:30:00Z,17:00:00Z,Castle Point,BC,110,LEC,NA,,,
Process Innovation & Management,NIS 630WS,12071,3,3,0,0,O,2019-08-26Z,2019-12-20Z,White S,2019F,TBA,NA,NA,WS,OFF,WEB,LEC,NA,,,
IT Strategy,NIS 632A,11536,3,3,0,2,O,2019-08-26Z,2019-12-20Z,Parfett M,2019F,M,14:15:00Z,16:45:00Z,Castle Point,BC,219,LEC,NA,,,
IT Strategy,NIS 632B,11537,3,3,0,3,O,2019-08-26Z,2019-12-20Z,Parfett M,2019F,M,11:00:00Z,13:30:00Z,Castle Point,BC,219,LEC,NA,,,
IT Strategy,NIS 632WS,12073,3,3,0,0,O,2019-08-26Z,2019-12-20Z,Parfett M,2019F,TBA,NA,NA,WS,OFF,WEB,LEC,NA,,,
Integrating IS Technologies,NIS 633A,11538,3,3,0,1,O,2019-08-26Z,2019-12-20Z,Wong W,2019F,R,14:30:00Z,17:00:00Z,Castle Point,BC,310,LEC,NA,,,
Integrating IS Technologies,NIS 633WS,12072,3,3,0,0,O,2019-08-26Z,2019-12-20Z,Wong W,2019F,TBA,NA,NA,WS,OFF,WEB,LEC,NA,,,
Design&Anal Intelligent Net Sys,NIS 654WS,12039,3,3,0,1,O,2019-08-26Z,2019-12-20Z,Lawrence V,2019F,TBA,NA,NA,WS,OFF,WEB,LEC,NA,,,
Computer & Information Networks,NIS 679A,11540,3,3,0,0,C,2019-08-26Z,2019-12-20Z,Song M,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,NA,NA,NA
Information Systems Security,NIS 691WS,12058,3,3,0,1,O,2019-08-26Z,2019-12-20Z,McNair B,2019F,TBA,NA,NA,WS,OFF,WEB,LEC,NA,,,
NIS Co-Op Education Project,NIS 701A,11541,0,0,999,0,O,2019-08-26Z,2019-12-20Z,Ruiz C,2019F,TBA,NA,NA,Castle Point,OFF,TBA,PRA,NA,,,
Special Problems in NIS (ME),NIS 800A,11542,1,6,30,0,O,2019-08-26Z,2019-12-20Z,STAFF,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Thesis in NIS (ME),NIS 900A,11543,1,10,30,0,O,2019-08-26Z,2019-12-20Z,STAFF,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Urban Oceanography,OE 511A,11544,3,3,18,14,O,2019-08-26Z,2019-12-20Z,Marsooli R,2019F,T,11:30:00Z,14:00:00Z,Castle Point,D,242,LEC,NA,NA,NA,NA
Princ Naval Architecture,OE 525A,11545,3,3,30,12,O,2019-08-26Z,2019-12-20Z,DeLorme M,2019F,M,11:00:00Z,13:30:00Z,Castle Point,D,242,LEC,NA,NA,NA,NA
Lab Naval Architecture,OE 527A,11546,3,3,20,9,O,2019-08-26Z,2019-12-20Z,Datla R,2019F,W,14:30:00Z,17:00:00Z,Castle Point,D,242,LAB,NA,NA,NA,NA
Total Ship Design I,OE 531A,11548,3,3,30,7,O,2019-08-26Z,2019-12-20Z,Talay A,2019F,R,14:30:00Z,17:00:00Z,Castle Point,D,231,LEC,NA,NA,NA,NA
Ocean Measurements & Analysis,OE 535A,11549,3,3,30,0,X,2019-08-26Z,2019-12-20Z,Donskoy D,2019F,R,11:30:00Z,14:00:00Z,Castle Point,D,231,LEC,NA,NA,NA,NA
Fundamentals of Remote Sensing,OE 560A,11550,3,3,35,3,O,2019-08-26Z,2019-12-20Z,Donskoy D,2019F,T,11:30:00Z,14:00:00Z,Castle Point,D,231,LEC,NA,NA,NA,NA
Coastal Engineering,OE 589A,11551,3,3,30,5,O,2019-08-26Z,2019-12-20Z,Miller J,2019F,T,14:30:00Z,17:00:00Z,Castle Point,D,242,LEC,NA,NA,NA,NA
Coastal Engineering,OE 589A-U,11552,3,3,30,2,O,2019-08-26Z,2019-12-20Z,Miller J,2019F,T,14:30:00Z,17:00:00Z,Castle Point,D,242,LEC,NA,,,
Sediment Transport,OE 616CA,12589,3,3,0,1,C,2019-08-26Z,2019-12-20Z,Miller J,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Hydrodynamics,OE 630A,11554,3,3,55,14,O,2019-08-26Z,2019-12-20Z,Furth M,2019F,W,8:30:00Z,11:00:00Z,Castle Point,D,242,LEC,NA,,,
Sustainable Transportation Sys.,OE 657A,11555,3,3,0,1,O,2019-08-26Z,2019-12-20Z,Hayeri Y,2019F,W,8:30:00Z,11:00:00Z,Castle Point,BC,532B,LEC,NA,,,
Curricular Practical Training,OE 702A,11556,1,3,0,0,O,2019-08-26Z,2019-12-20Z,Billah K,2019F,TBA,NA,NA,Castle Point,OFF,TBA,LEC,NA,,,
Special Problems OE(MEN),OE 800A,11557,1,6,999,0,O,2019-08-26Z,2019-12-20Z,Datla R,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Special Problems OE(PHD),OE 801A,11558,1,6,999,0,O,2019-08-26Z,2019-12-20Z,Miller J,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Special Problems OE(PHD),OE 801B,11559,1,6,999,1,O,2019-08-26Z,2019-12-20Z,Orton P,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Special Topics in OE,OE 810A,11560,3,60,25,0,O,2019-08-26Z,2019-12-20Z,Bunin B,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Thesis in OE (MEN),OE 900A,12437,1,10,999,1,O,2019-08-26Z,2019-12-20Z,STAFF,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Thesis in OE (MEN),OE 900B,12438,1,12,0,1,C,2019-08-26Z,2019-12-20Z,Furth M,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Thesis in OE (MEN),OE 900C,12439,1,10,999,1,O,2019-08-26Z,2019-12-20Z,Miller J,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Research in OE (PHD),OE 960A,11561,1,60,999,0,O,2019-08-26Z,2019-12-20Z,Dunning D,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Research in OE (PHD),OE 960B,11562,1,60,999,0,O,2019-08-26Z,2019-12-20Z,Sutin A,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Research in OE (PHD),OE 960C,11563,1,60,999,3,O,2019-08-26Z,2019-12-20Z,Orton P,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Research in OE (PHD),OE 960D,11564,1,60,999,2,O,2019-08-26Z,2019-12-20Z,Hajj M,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Research in OE (PHD),OE 960E,11565,1,60,999,0,O,2019-08-26Z,2019-12-20Z,Georgas N,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Research in OE (PHD),OE 960F,12492,1,12,0,2,C,2019-08-26Z,2019-12-20Z,Miller J,2019F,TBA,NA,NA,Castle Point,N/A,N/A,LEC,NA,,,
Research in OE (PHD),OE 960G,12528,1,60,0,2,C,2019-08-26Z,2019-12-20Z,Furth M,2019F,NA,NA,NA,NA,NA,NA,NA,NA,,,
Research in OE (PHD),OE 960H,12547,1,60,0,1,C,2019-08-26Z,2019-12-20Z,Marsooli R,2019F,NA,NA,NA,NA,NA,NA,NA,NA,,,
Research in OE (PHD),OE 960I,12588,1,12,0,1,C,2019-08-26Z,2019-12-20Z,Datla R,2019F,NA,NA,NA,NA,NA,NA,NA,NA,,,
Archery,PE 200A0,11566,0,0,14,14,C,2019-08-26Z,2019-12-20Z,Vollkommer L,2019F,M,6:00:00Z,6:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Archery,PE 200A1,11567,0,0,14,14,C,2019-08-26Z,2019-12-20Z,Vollkommer L,2019F,M,7:00:00Z,7:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Archery,PE 200A2,11568,0,0,14,14,C,2019-08-26Z,2019-12-20Z,Vollkommer L,2019F,T,7:00:00Z,8:15:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Archery,PE 200A4,11569,0,0,14,14,C,2019-08-26Z,2019-12-20Z,Vollkommer L,2019F,T,8:30:00Z,9:45:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
The Max Challenge,PE 200A5,12261,0,0,25,13,O,2019-08-26Z,2019-12-20Z,Carty B,2019F,TBA,NA,NA,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
LeadershipThroughthePrismofAthl,PE 200A6,11570,0,0,20,19,O,2019-08-26Z,2019-12-20Z,Parker J,2019F,R,14:00:00Z,14:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Pickleball,PE 200A7,12262,0,0,16,0,X,2019-08-26Z,2019-12-20Z,Mykulak N,2019F,R,8:30:00Z,10:20:00Z,Castle Point,,,PRA,NA,NA,NA,NA
CKO Kickboxing,PE 200A8,12263,0,0,80,72,O,2019-08-26Z,2019-12-20Z,Carty B,2019F,TBA,NA,NA,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Primal Flow,PE 200A9,11571,0,0,15,18,C,2019-08-26Z,2019-12-20Z,Carty B,2019F,T,13:00:00Z,14:00:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Basketball,PE 200B0,11572,0,0,22,21,O,2019-08-26Z,2019-12-20Z,Peluso G,2019F,W,6:00:00Z,7:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Full Body Circuit Training,PE 200B1,11573,0,0,15,15,C,2019-08-26Z,2019-12-20Z,Carty B,2019F,T,7:00:00Z,7:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Bowling,PE 200B2,11574,0,0,14,14,C,2019-08-26Z,2019-12-20Z,Hurley R,2019F,T,10:30:00Z,12:20:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Bowling,PE 200B3,11575,0,0,14,15,C,2019-08-26Z,2019-12-20Z,Hurley R,2019F,T,8:30:00Z,10:20:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Bowling,PE 200B4,11576,0,0,14,16,C,2019-08-26Z,2019-12-20Z,Hurley R,2019F,T,6:00:00Z,7:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Bowling,PE 200B5,11577,0,0,14,14,C,2019-08-26Z,2019-12-20Z,Hurley R,2019F,W,6:00:00Z,7:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Bowling,PE 200B6,11578,0,0,14,14,C,2019-08-26Z,2019-12-20Z,Hurley R,2019F,W,8:00:00Z,9:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Badminton,PE 200B7,11579,0,0,12,11,O,2019-08-26Z,2019-12-20Z,Carpenter J,2019F,T,10:30:00Z,12:20:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Badminton,PE 200B8,11580,0,0,12,12,C,2019-08-26Z,2019-12-20Z,Carpenter J,2019F,T,10:30:00Z,12:20:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
CPR/First Aid,PE 200B9,11581,0,0,10,10,C,2019-08-26Z,2019-12-20Z,Vollkommer L,2019F,TBA,NA,NA,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Fitness,PE 200C0,11582,0,0,25,22,O,2019-08-26Z,2019-12-20Z,Favia J,2019F,M,4:00:00Z,5:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Fitness,PE 200C1,11583,0,0,25,24,O,2019-08-26Z,2019-12-20Z,Favia J,2019F,M,6:00:00Z,7:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Fitness,PE 200C2,11584,0,0,25,25,C,2019-08-26Z,2019-12-20Z,Favia J,2019F,M,10:00:00Z,11:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Fitness,PE 200C3,11585,0,0,25,25,C,2019-08-26Z,2019-12-20Z,Favia J,2019F,M,12:00:00Z,13:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Fitness,PE 200C4,11586,0,0,25,25,C,2019-08-26Z,2019-12-20Z,Favia J,2019F,W,8:00:00Z,9:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Golf,PE 200C5,11587,0,0,8,8,C,2019-08-26Z,2019-12-20Z,Mykulak N,2019F,R,6:00:00Z,7:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Golf,PE 200C6,11588,0,0,8,8,C,2019-08-26Z,2019-12-20Z,Mykulak N,2019F,R,8:30:00Z,10:20:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Golf,PE 200C7,11589,0,0,8,8,C,2019-08-26Z,2019-12-20Z,Mykulak N,2019F,R,6:00:00Z,7:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Fencing,PE 200C8,11590,0,0,10,9,O,2019-08-26Z,2019-12-20Z,Carpenter J,2019F,T,8:30:00Z,10:20:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Fencing,PE 200C9,11591,0,0,10,10,C,2019-08-26Z,2019-12-20Z,Carpenter J,2019F,T,8:30:00Z,10:20:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Retro Fitness,PE 200D0,12414,0,0,999,4,O,2019-08-26Z,2019-12-20Z,Carty B,2019F,TBA,NA,NA,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Racquetball,PE 200D1,11592,0,0,12,12,C,2019-08-26Z,2019-12-20Z,Carpenter J,2019F,M,6:00:00Z,7:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Yoga-Rocks,PE 200D2,11593,0,0,15,16,C,2019-08-26Z,2019-12-20Z,Carty B,2019F,T,14:15:00Z,15:15:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
BOOTCAMP 2,PE 200D5,11595,0,0,15,8,O,2019-08-26Z,2019-12-20Z,Carty B,2019F,W,15:30:00Z,16:30:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Core and Sculpt,PE 200D6,11596,0,0,15,12,O,2019-08-26Z,2019-12-20Z,Carty B,2019F,W,14:30:00Z,15:30:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Racquetball,PE 200D7,11597,0,0,8,8,C,2019-08-26Z,2019-12-20Z,Peluso G,2019F,M,10:00:00Z,11:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Racquetball,PE 200D8,11598,0,0,8,8,C,2019-08-26Z,2019-12-20Z,Peluso G,2019F,M,10:00:00Z,11:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Racquetball,PE 200D9,11599,0,0,8,8,C,2019-08-26Z,2019-12-20Z,Peluso G,2019F,F,8:00:00Z,9:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Intermediate Yoga,PE 200E2,11600,0,0,15,16,C,2019-08-26Z,2019-12-20Z,Carty B,2019F,R,8:30:00Z,9:45:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Lower Body Express,PE 200E3,11601,0,0,15,15,C,2019-08-26Z,2019-12-20Z,Carty B,2019F,F,5:00:00Z,5:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Upper Body Express,PE 200E4,11602,0,0,15,13,O,2019-08-26Z,2019-12-20Z,Carty B,2019F,F,6:00:00Z,6:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Full Body Workout,PE 200E5,11603,0,0,15,16,C,2019-08-26Z,2019-12-20Z,Carty B,2019F,M,13:00:00Z,14:00:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Fly Fishing,PE 200E7,12035,0,0,12,13,C,2019-08-26Z,2019-12-20Z,Vollkommer L,2019F,TBA,NA,NA,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Squash,PE 200E8,11605,0,0,6,6,C,2019-08-26Z,2019-12-20Z,Mykulak N,2019F,W,6:00:00Z,7:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Squash,PE 200F0,11606,0,0,6,6,C,2019-08-26Z,2019-12-20Z,Mykulak N,2019F,W,6:00:00Z,7:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Olympic Weight Lifting,PE 200F1,11607,0,0,14,12,O,2019-08-26Z,2019-12-20Z,Carrone M,2019F,T,10:00:00Z,11:15:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Strength & Conditioning,PE 200F2,11608,0,0,14,14,C,2019-08-26Z,2019-12-20Z,Carrone M,2019F,R,10:00:00Z,11:15:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Basic Swimming,PE 200F3,11609,0,0,14,14,C,2019-08-26Z,2019-12-20Z,Mullen R,2019F,F,7:00:00Z,7:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Basic Swimming,PE 200F4,11610,0,0,14,14,C,2019-08-26Z,2019-12-20Z,Mullen R,2019F,F,6:00:00Z,6:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Hatha Yoga,PE 200F6,11611,0,0,15,15,C,2019-08-26Z,2019-12-20Z,Carty B,2019F,W,8:00:00Z,8:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Dance Fitness,PE 200F8,11612,0,0,15,15,C,2019-08-26Z,2019-12-20Z,Carty B,2019F,R,14:15:00Z,15:15:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Body Combat,PE 200F9,11613,0,0,15,0,O,2019-08-26Z,2019-12-20Z,Carty B,2019F,M,13:00:00Z,14:00:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Beginner Paddleboarding,PE 200G0,12256,0,0,20,20,C,2019-08-26Z,2019-12-20Z,Mykulak N,2019F,TBA,NA,NA,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Soccer,PE 200G3,11615,0,0,35,35,C,2019-08-26Z,2019-12-20Z,Jordan D,2019F,M,9:00:00Z,10:15:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Soccer,PE 200G4,11616,0,0,35,35,C,2019-08-26Z,2019-12-20Z,Jordan D,2019F,M,11:00:00Z,12:15:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Hot 26 Yoga,PE 200G6,11617,0,0,15,14,O,2019-08-26Z,2019-12-20Z,Carty B,2019F,W,13:00:00Z,14:00:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Soccer,PE 200G9,11619,0,0,35,36,C,2019-08-26Z,2019-12-20Z,Jordan D,2019F,T,8:30:00Z,9:45:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Soccer,PE 200H0,11620,0,0,35,35,C,2019-08-26Z,2019-12-20Z,Jordan D,2019F,T,10:00:00Z,11:15:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Soccer,PE 200H1,11621,0,0,35,35,C,2019-08-26Z,2019-12-20Z,Jordan D,2019F,W,8:00:00Z,9:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Beginner Yoga,PE 200H2,11622,0,0,15,15,C,2019-08-26Z,2019-12-20Z,Carty B,2019F,R,7:00:00Z,8:15:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Full Body Workout,PE 200H3,11623,0,0,15,14,O,2019-08-26Z,2019-12-20Z,Carty B,2019F,M,5:00:00Z,5:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Power Yoga,PE 200H5,11624,0,0,15,15,C,2019-08-26Z,2019-12-20Z,Carty B,2019F,M,8:00:00Z,8:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Nutrition 101,PE 200H6,11625,0,0,15,15,C,2019-08-26Z,2019-12-20Z,Carty B,2019F,T,13:00:00Z,14:00:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Core and Sculpt,PE 200H7,12260,0,0,15,15,C,2019-08-26Z,2019-12-20Z,Carty B,2019F,R,15:30:00Z,16:30:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Squash,PE 200H8,11626,0,0,6,6,C,2019-08-26Z,2019-12-20Z,Mykulak N,2019F,W,8:00:00Z,9:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Tennis,PE 200I1,11627,0,0,14,13,O,2019-08-26Z,2019-12-20Z,Zeevy A,2019F,M,11:00:00Z,12:15:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
Racketball,PE 200I6,11628,0,0,8,8,C,2019-08-26Z,2019-12-20Z,Peluso G,2019F,F,10:00:00Z,11:50:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
BOOTCAMP 1,PE 200I7,11629,0,0,15,13,O,2019-08-26Z,2019-12-20Z,Carty B,2019F,T,15:30:00Z,16:30:00Z,Castle Point,N/A,N/A,PRA,NA,NA,NA,NA
